food,cert
14794,2139
16067,1128
16513,15604
15758,852
16018,1295
16672,2734
14807,878
15356,15599
16369,806
15982,3101
15203,1335
16634,335
16789,15777
15067,2695
16062,2566
15847,2406
15970,15633
15572,15836
66928,2139
15611,3671
14773,1271
16717,14936
15996,3251
14863,1166
16610,878
16341,2559
51212,900
16190,335
15314,335
15827,2552
16087,1118
82256,11671
14750,1991
16514,1335
15716,1082
15240,1295
15883,1000
14809,5857
16772,3064
15492,878
16064,2139
15595,14932
16256,15742
15217,15636
14939,691
15615,806
14902,2552
16036,335
16142,1335
15435,3251
14935,2414
51543,2119
15732,14932
15713,1514
16429,4984
15488,806
14930,2748
50232,900
15153,3251
15104,2197
16512,724
16200,15745
15938,3800
14872,2108
51348,2119
15359,1335
16773,3480
15491,3264
16255,874
15277,1257
16351,878
15462,1848
15609,1082
16150,806
15260,1082
16023,806
16501,15745
16234,5024
14897,335
16421,2677
15140,2139
51920,900
16609,5331
15555,2748
16402,5331
15328,2197
15789,920
15330,1295
16278,15777
15358,14932
16749,1082
15209,2197
15173,5024
16240,724
15334,878
16398,1518
15687,14932
15429,913
15854,335
49755,432
16524,335
15487,313
15403,7193
14786,2707
16333,1514
15066,806
16483,878
16204,806
14815,1295
15920,335
16584,1750
16405,1335
15782,1514
16314,1832
50467,900
16765,878
16011,2505
15223,1000
16649,15836
15728,852
15721,3251
15064,3800
15886,2735
15975,2197
16624,336
15851,1082
15472,2735
15181,2505
49932,2119
16469,1335
15841,2197
15531,852
16401,7198
16308,1991
15891,878
15307,335
15373,1082
15298,2568
14900,1335
15727,874
15419,1085
51845,900
50289,1447
15044,878
14789,662
14864,1579
15991,1335
15889,331
16148,3325
49669,900
15324,2781
16695,15772
16339,15602
16268,15838
16044,15638
14947,1518
15130,15772
16494,806
15477,336
15594,644
14963,3018
16149,335
16051,2139
15643,14978
16337,1335
15114,993
16085,7193
15862,2139
14893,1174
15247,1082
16144,878
16666,1627
15493,5024
15297,2666
14850,2139
16038,2691
50705,2119
14871,432
15616,15745
14751,1848
15178,1335
15984,920
15887,2734
15151,15836
16608,878
16747,15745
15969,335
15450,2734
16252,1579
15798,15633
50477,900
16228,336
15474,2734
15020,15836
16304,1453
16250,3829
50407,2119
15232,1335
16223,336
15568,4507
49705,2119
16219,2197
50001,2119
16417,1294
15310,920
15876,3558
16427,878
50378,900
15208,335
15099,2197
16186,3316
16411,335
16602,14932
15533,15775
15855,2727
16267,644
15267,852
67730,2139
49768,29656
16102,1514
16475,1657
14745,222
15907,1082
15617,14936
14772,335
14749,1579
15022,1991
14814,2405
14876,5331
15001,1335
16574,15836
16587,2735
15866,878
14886,2504
15922,335
15667,806
15456,14932
15349,1514
15288,2197
16703,2505
16540,15635
16183,1991
16462,1984
49538,900
14829,15745
14914,361
16175,2781
15631,878
14759,806
15338,1509
15123,2734
50387,900
15254,9410
15807,1991
15142,806
15582,336
16083,15838
15770,3286
15923,2197
15112,2139
16549,335
14920,2414
16658,1335
15485,336
16529,2708
15308,3316
51731,2119
15966,2691
15438,1343
15088,15772
15627,1458
16127,2734
15375,3071
15546,2139
16103,2749
16069,2728
50755,2119
16631,2735
49499,49853
14785,335
15833,5331
16159,7193
14994,2197
15701,15633
16754,1991
15539,1085
16690,2741
15068,336
15134,2147
15159,15635
15965,2564
16505,336
16738,878
15192,5863
16594,5863
14927,1082
66659,66846
15364,1335
14993,2734
14827,2139
15426,7193
14901,2734
16265,1000
15863,336
15251,14932
15952,1335
16632,852
66710,2139
16343,852
16404,1983
66737,2139
15101,1579
16526,15777
15032,3064
50691,17095
16781,1082
15320,806
15738,1514
15556,878
15105,2406
15558,724
15024,15787
16639,15836
16586,993
16735,2561
66984,2139
14890,3480
16000,3064
15612,644
14907,3512
15448,878
51041,900
66386,2139
15680,5331
15536,1335
15645,1928
16733,1797
16502,2734
16251,13536
16198,2748
16096,3316
15129,3316
16076,878
16432,2222
14831,336
15382,1335
14896,3018
16734,806
16473,2139
16425,3064
50668,2119
15401,15603
16091,2108
15973,1335
16615,2147
16124,3066
15268,1851
16203,1132
50503,900
15162,1295
15665,14932
16197,3266
15691,2139
51909,2119
50434,2119
50367,2119
16370,3316
15629,15779
14813,2139
15592,9431
15028,2666
16274,1116
16788,1335
15103,15640
16710,1514
15171,5415
16377,15744
16447,878
15846,1335
16194,878
51599,2119
15809,2197
15698,336
15119,3066
15980,2775
15489,3800
16611,15745
14894,14980
16173,920
16129,1335
15668,335
51076,900
15063,806
16732,2414
15784,2414
15503,422
50613,2119
15368,806
15869,1518
16755,3800
16635,1082
15954,15603
15266,2406
16656,331
16225,2733
16422,985
14905,1797
15081,2414
15363,2504
15871,873
16135,1082
16166,15836
16465,1984
15182,2197
15510,1082
15008,913
15656,2106
14926,5331
14741,1082
16319,335
16698,336
16718,3800
15703,1132
16354,3251
49846,2119
16644,2740
16260,4525
50222,2119
15184,2139
16783,993
15736,1257
15815,2552
15762,1991
15496,2748
16538,15780
15351,2734
15331,2734
16748,1261
15431,335
16095,15838
15646,852
51246,900
16522,1984
15792,2078
15257,3014
16327,335
16669,3301
16541,15640
15688,8934
15304,993
50809,2119
16345,1174
14984,2728
16161,15787
16724,2504
15844,2731
15947,336
15239,2139
16420,3251
14991,336
50801,900
16367,878
16564,2139
16493,2734
16168,920
15994,724
16396,14932
15730,1453
16700,1579
16077,334
50311,900
15588,1575
15021,1085
15853,15633
14990,335
15861,2139
15329,3064
16451,2197
15957,2567
16321,2573
16055,2566
16567,14980
16757,313
50446,2119
16630,844
16442,1335
15537,2885
49500,900
67476,251
15551,1295
15647,878
51853,2119
16583,1579
16730,2139
16231,1627
82579,867
16323,1131
16006,878
66994,66526
14958,3018
16115,1341
16640,852
15497,1335
16311,14932
15309,2781
15402,13540
16071,2566
51013,2119
16647,15745
15505,806
51186,900
16174,1518
15849,3316
16387,2414
16768,2139
14801,806
15391,4529
15771,1082
16519,1579
15245,14979
16086,1257
15521,724
15634,2566
15799,852
16437,1518
51911,2119
16660,548
16081,335
50865,900
16791,14975
15393,1458
16756,1335
15905,13536
15193,806
15662,1985
14762,878
51558,900
15918,1335
67520,867
15110,1797
16536,852
16286,874
15911,1335
15378,14932
51947,2119
15692,422
14761,1085
15858,2222
49511,1743
14877,806
16128,2734
15532,1797
14938,852
16024,1509
15812,3316
16731,3324
16247,15607
66445,2139
15412,2139
15191,1335
15875,2734
15806,1335
14757,15640
16394,2749
49969,2119
14811,2414
15583,335
16547,2734
16568,5863
14740,1118
15541,985
16651,14979
15962,1518
15176,335
15593,2566
15974,15744
51470,29656
15928,2139
15415,335
15187,2414
16288,2197
15300,878
15086,336
15244,1082
15238,2068
15864,3480
16289,1518
16359,993
15989,8934
15499,15773
15007,15745
15284,923
16280,806
16555,2566
15365,5415
16276,913
15143,3101
14781,2734
14898,313
16222,3064
14908,3500
15312,14979
16455,15633
15343,3266
16177,14936
14733,1937
15655,4152
15062,3316
15458,1514
15766,993
14906,335
51358,828
51391,2119
14816,545
16332,335
15664,1335
15959,2140
15830,1342
14812,1335
14913,336
15850,335
16346,2734
18589,10809
16898,3306
18037,1833
17563,2518
18328,2201
17068,2886
17796,1758
18332,1001
18421,1979
18508,4539
17930,2734
17972,2013
17007,2009
17019,2734
18812,4539
18206,431
17270,2013
18749,2013
17285,1833
16884,550
17446,2411
18296,2009
18437,902
17586,3432
18304,920
17950,1108
18292,2009
17569,8692
16910,2191
18519,2734
18551,2191
17496,736
17969,2013
17636,3318
51490,900
17553,4529
18248,1979
17834,998
18074,2013
17030,4539
17447,784
16804,2013
50903,900
17594,2013
51586,2119
18538,2775
17273,852
17747,3776
18018,2013
67206,23421
17807,2726
17032,1001
16907,3432
16878,834
18439,1258
18088,2009
17191,3776
16933,3599
18244,1975
18626,1453
16968,2414
18213,3776
17132,1337
18477,784
18339,3776
17750,2734
17514,3251
51102,2119
16870,3306
17601,1108
17687,2013
18256,4539
17862,10732
17527,491
17193,2009
16896,1116
17414,11662
16795,2009
17141,1756
18053,4541
18525,2009
18367,3283
18549,784
17224,17739
51861,900
18358,3266
17626,10809
50869,2119
16890,2009
17692,10809
16803,2013
50402,2119
18414,6741
16983,17874
17313,1848
17107,3432
17551,2009
17426,3776
17545,1833
17054,1337
50720,2119
16844,4541
51476,2119
18724,731
16883,593
18257,3776
17266,1833
18733,1108
18254,8324
17441,3011
50775,900
17720,2009
17086,2147
17558,3776
17760,1108
18352,1001
18610,1001
17258,784
17409,3622
18599,5855
67547,2139
18092,2789
18582,15835
51710,671
49650,2119
17650,923
17841,4507
18564,2163
18716,1335
17435,2009
18014,2009
18344,4539
49682,2119
18240,3625
51005,900
18741,3201
17917,2104
17864,6138
17290,1416
17958,3432
18151,1510
18378,593
17775,2819
17774,3776
17431,2009
17146,2734
17127,834
17180,3533
17871,2009
16815,2009
17223,2104
17442,3533
17174,2009
17297,852
17502,852
17309,4539
16822,10809
18085,2780
17670,1307
18210,491
17873,3306
18611,3776
18537,1911
50411,900
67838,867
18443,8324
17769,2009
18698,3776
18507,1757
18054,923
18293,1001
17520,3776
18133,2520
18094,432
18535,1074
17041,1001
18029,1979
17176,3776
17090,2013
17776,1177
51353,26149
17417,3306
17302,1074
18035,2013
18106,1108
17084,920
17103,724
18294,1335
17102,17739
17510,2775
16932,2009
17858,2405
18055,3776
17849,3066
17676,2666
18663,1107
18127,1001
51437,2119
17058,1797
18762,2518
17188,1571
18497,2219
17799,2147
18371,2009
17049,15835
17705,2009
17764,2009
17225,4152
16859,1001
17926,3306
18533,2726
18447,1116
17056,920
17827,2013
18596,1875
17797,852
18736,3432
18232,3776
16794,2013
16829,8692
17703,3306
16796,724
17565,2009
17354,2013
49709,2119
17758,2013
17752,3494
49614,900
17500,1833
17880,17874
51143,2119
18269,2009
18580,852
17109,2013
18484,2516
18572,2728
51184,2119
17138,3432
16982,2013
51782,2119
18548,1972
17192,2013
18681,8324
17449,2031
18701,2414
18183,17644
18556,2009
18393,1335
18285,2009
16826,2013
17396,4507
18356,852
17688,2140
51296,900
17017,2009
51695,2119
18390,920
18654,994
17376,2734
50101,900
17945,17771
18361,4539
16967,2142
17156,1116
18662,2991
17327,2104
18640,17739
17314,2013
16823,17874
18795,3306
17323,2009
17766,852
17833,1001
17719,10809
17608,3776
17133,432
17509,1001
17825,2104
17736,1510
18186,1001
17855,3432
49550,2119
18348,2013
17783,1262
18108,1758
17735,1580
17983,3776
18566,4149
16820,1076
18162,1108
51630,2119
18555,1262
17115,15835
17538,4539
18336,423
17072,2013
17857,17631
17372,16987
18609,1116
50650,900
16807,724
17595,1335
16938,15603
16927,17647
50321,900
18563,2009
17487,902
18466,4152
17860,1757
17853,1335
49766,900
18098,2013
17275,3520
17470,1797
16867,2749
17445,2734
18811,1077
17079,3776
17077,3776
49544,2119
17885,17739
17272,2147
51614,900
17544,2142
18039,17110
18734,2749
16894,2104
17395,3776
17334,3776
50456,2119
17878,10809
17114,1137
18747,3776
18739,17739
18016,2013
18004,2009
18405,1085
18169,1116
17598,1510
16963,923
50464,2119
69478,3569
18637,2013
18273,3776
50927,900
17064,3536
17947,2792
17987,724
17419,852
17521,1447
50146,900
17469,2519
16972,1580
17966,5855
18291,4161
18290,491
17437,4539
17936,2009
18305,1335
51306,900
18740,2013
18333,2788
18413,3776
18492,2104
17332,2013
18310,2236
17292,332
18226,2013
17998,2507
18802,17632
51963,2119
17490,852
17497,1979
17451,3306
17761,17739
17016,2009
16913,2518
18168,3306
51413,900
18457,8692
17890,1108
17260,3776
17243,1797
17729,920
17777,2009
16819,10809
17547,8324
17973,1001
17607,1573
18270,3776
16925,859
18211,852
17151,15835
17427,2734
17393,1335
17022,3776
18179,2104
17779,3306
18120,3306
17996,1001
18743,2013
17907,1074
18483,1439
18369,794
18656,2009
17701,1001
17108,2013
18221,1833
17654,3306
51394,2119
18823,1972
18592,10732
18025,11072
17863,1252
18080,1335
18139,1979
18363,1911
51297,900
18737,3018
16902,2408
68248,66846
18464,1757
18534,2009
17965,17874
18225,4521
16865,2412
17742,1001
17980,1001
18763,2013
17199,1335
16828,2013
16824,1397
17990,18150
18214,724
16860,3306
18340,2883
18274,3432
17486,3017
17550,1107
18398,2013
18196,3776
18719,3776
17100,4539
16817,4164
17694,784
18167,3776
18670,2036
17916,4165
18322,2009
17196,423
50247,2119
17746,920
16945,2518
17382,3558
17666,3306
51164,2119
16874,806
18657,3535
50671,900
17475,316
18471,2191
50213,900
18756,17739
18045,3776
17311,1077
17149,3776
18275,3319
17574,1397
17337,4539
18750,17647
17096,18150
17847,8690
18129,2009
18646,10809
17591,2780
51795,2119
17940,784
18450,2013
17388,2013
17264,2142
17466,1074
17040,1757
17088,920
51668,1743
18075,1001
16850,2518
18201,902
18351,2025
17228,3776
18617,1074
16926,2734
68570,2266
18713,8690
17762,3625
49804,2119
17476,2013
17593,852
18577,2878
50719,2119
17554,1979
51863,2119
18468,2733
18820,4161
18308,6754
17815,2009
17387,1159
17186,3432
18289,2734
17770,330
18751,6138
17241,15835
17340,3776
18178,1341
18777,1833
18380,10809
17159,3018
16934,2552
18208,1335
51267,2119
17894,1911
18212,2009
16917,3432
18683,2009
18267,2009
16965,1084
18153,902
18550,2202
17599,2414
18723,16988
17305,3432
50576,2119
18407,923
18433,17645
17467,1979
17070,1335
17724,2009
50348,900
18502,1001
17949,2792
17204,3776
17384,2792
50168,2119
16953,1116
17665,2734
50706,2119
18311,4539
17891,2732
18346,2013
50985,671
18235,1335
18132,1001
18316,3776
17741,4539
16846,724
18552,1001
17920,335
17076,3432
17304,3018
17731,10698
18052,2013
17299,10809
17408,4152
18071,1757
16928,2013
51575,900
18400,4160
18113,3776
17405,920
18313,1001
17209,844
16869,728
16956,1756
17097,8692
18314,2011
18669,2013
18386,1335
18001,2009
17351,3829
18490,2512
17415,2013
17143,1848
18431,1001
17219,3306
17828,2140
16962,2013
18452,2518
17048,2009
18746,4171
51328,900
18472,2009
16904,920
17053,2694
50759,900
18432,1001
18612,920
17997,2507
17673,1108
16832,923
17848,2009
18789,2009
18554,4492
17963,3602
17477,2009
18717,4539
17481,2147
18732,4539
16997,2734
51764,900
17759,1262
18061,1757
18481,2734
17899,3776
17656,3283
17175,724
50893,49853
17887,3776
50855,900
18295,17767
17721,902
18510,3776
17679,1001
17674,1335
16793,2009
50226,2119
17989,2013
18769,3320
18056,1339
18059,2104
18107,3251
69278,26720
17353,1177
17522,1833
17677,3776
17782,3251
18011,3482
18755,1571
18729,4109
18384,2013
49866,2119
50757,2119
16802,15835
17583,8324
17992,852
17347,2013
17014,2013
18775,2104
17319,1074
17282,2142
17210,1392
17074,3776
17006,1074
18731,2013
17625,15835
17962,3776
17202,1074
18679,1510
17813,784
50062,8657
18456,2749
16918,784
17901,17644
18578,422
17240,2860
51082,900
18527,3018
17355,3776
16799,2414
18593,1001
17882,3432
18651,431
18808,2013
51058,2119
18144,2734
17316,3306
18722,3432
18157,17112
17283,1335
16930,2518
17925,2013
18693,11662
16999,1077
18104,1117
17164,1001
18569,1001
18798,2562
17854,3306
18824,784
16895,17874
17130,3306
18161,1335
17101,1975
17004,3306
18458,1001
18702,2009
17274,3674
51635,900
18474,1875
17518,2811
16881,920
17150,2013
17046,4541
17922,8690
17577,1833
17516,1341
17450,2013
17661,915
17104,2202
16831,2013
17798,423
18659,784
17217,2734
18064,1335
17499,17612
16792,920
16837,3306
17216,1074
18772,3776
17003,691
17531,1972
16830,1757
18574,2009
17935,1078
18501,3432
18504,2013
18149,462
18807,4529
18430,17739
17861,859
17910,1108
18567,1975
17603,11662
16939,8692
17263,902
18095,1979
51176,2119
17286,2734
18684,1335
17552,3570
17560,1273
17805,738
18664,15835
17711,2513
17749,3776
18774,1107
18086,3436
51703,2119
18165,10809
18396,2414
18424,3776
16937,10809
50183,2119
68623,476
17000,2411
17303,2202
50953,2119
17503,1076
16901,17739
18597,1483
50537,2119
17543,1258
18223,2911
51756,3569
18427,1001
16916,4986
51331,900
18252,2009
17200,2009
51565,900
18147,16987
16948,4541
51651,867
17087,3264
17886,2013
18170,10809
18182,875
18087,2009
18785,1335
18063,8324
16811,13652
16921,1335
18301,724
17227,923
18728,852
17065,2013
17012,3776
18627,17874
17702,1135
18341,784
17903,1510
18255,1611
51631,49853
18237,17739
17658,3776
17671,17644
17681,4539
17932,834
17700,17134
18759,1074
18418,920
18730,3318
17803,3570
17604,1001
18680,2104
18602,1769
17245,3251
17597,3776
17370,2009
16951,10837
18353,2104
18797,2104
17213,554
18335,1972
17566,2009
18188,1001
18216,8324
18389,431
17611,1335
17489,1933
18134,2440
16812,2518
17315,1397
17162,1335
18766,3251
17896,1001
18738,902
17310,834
18792,2104
17536,3306
18446,724
18591,11662
17981,2104
17139,2009
18160,4539
49925,900
18480,1757
16911,2013
17535,920
17220,2782
17728,3432
18794,1335
18459,15603
17582,1343
17051,1001
17471,17610
17027,2009
18192,10809
18174,1116
18757,2734
51590,900
17262,17739
17879,902
18382,1116
50193,2119
17342,7194
16847,3306
16808,2147
17505,1341
18315,3776
18191,2236
17111,2013
18017,2013
17638,2031
17557,10809
17182,10809
16991,1117
17400,3776
17178,3776
18767,2009
17208,1001
17623,17644
18469,2009
18115,2520
17664,1072
17912,8324
17082,17645
17812,2009
18583,2013
17562,406
17280,1335
18264,1757
18307,3776
18200,2013
18809,5864
17713,923
17898,2013
17876,2147
18690,423
17317,998
16957,4539
18526,2518
18338,1797
17184,852
16936,1258
51825,832
17430,1335
18209,1875
17823,8324
17349,4539
18707,2009
16816,3520
18374,2013
18600,1001
16336,335
18392,6375
18177,16988
16903,3776
16915,2009
17737,4164
17584,2009
18516,1074
17526,1832
18631,1768
18816,3306
16866,1001
18720,2009
17042,1758
17161,1001
17410,2013
18349,1072
18674,2104
17635,915
16950,2009
18381,2009
17235,2728
51345,900
51826,2119
17119,2009
16841,4539
16994,1116
18171,1108
16971,2009
17406,2013
17236,724
17215,4539
17534,3776
16834,2414
18110,5855
50748,2119
18616,920
18436,1001
18444,17874
17391,1833
18203,2009
51480,900
18748,784
18329,2008
18309,2013
18271,724
17559,2518
18645,2885
18259,2009
51037,2119
18475,17874
17830,1074
16821,3776
17061,17095
18350,2414
18130,902
18251,2734
16975,1403
18752,1258
51496,2119
18528,2104
18320,3201
17869,16986
17173,3251
67877,3569
17578,2011
18246,852
17448,2031
17596,3306
17836,17633
18803,17874
18799,1001
17649,2104
18323,15835
17398,2009
17378,2236
17120,1833
17389,1334
17296,2789
17616,852
17330,3776
16979,17134
17819,2009
18036,16988
16855,5414
51501,900
18359,3306
49540,2119
17787,3776
17979,2792
18229,2013
17967,2874
17580,2013
16871,17874
17226,784
18031,1757
17806,3776
50372,900
18586,1107
17453,3275
18125,1107
17856,3776
18288,1285
18242,724
17685,17874
18119,1117
18778,2013
17948,784
17900,2013
17716,3512
17160,2009
18639,2414
18124,1262
17697,2728
18263,2698
18440,3306
16797,1001
17542,2009
17491,3306
18034,3306
18607,1074
50585,900
17375,2009
18234,8324
17668,17739
17356,3776
17683,1397
50584,2119
17802,2142
18058,1074
17008,3776
17630,3306
16858,3251
18287,3018
18093,1335
18000,1580
17047,3429
18449,1979
17197,1335
18067,17739
50828,900
18673,3782
18408,2732
18558,2726
18565,3776
50961,900
17062,852
17434,1314
18187,1833
17468,1001
17667,3306
17515,2013
18641,1833
17811,1337
17294,1335
50771,2119
18010,3776
17063,2013
17155,1001
18784,834
18357,1074
18347,4539
16959,1159
18718,1001
16985,1431
17624,2236
17457,920
18571,2009
17991,2707
17621,1108
18265,2734
18561,724
17816,1833
17888,550
16989,1074
17944,859
51553,900
18760,2518
18123,1159
50984,2119
17954,878
16838,2013
16889,1001
17837,4539
